Time,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,MV101,P101,MV201,P201,P203,P205,MV301,MV302,MV303,MV304,P301,P401,P501,P602,UV401
2017-06-15 03:20:21.097,-1.4760323850455361,1.5741418230071218,1.6960890729745985,-0.022392549925985848,0.8578558947974434,0.5228581927011979,-0.48552371139331946,0.4001012664399953,0.11051037008542475,-0.5143335689433499,0.15560621929483984,2,2,2,1,2,2,1,2,1,1,2,2,2,1,2
2017-06-15 03:20:59.058,-1.4378111828416136,1.6109724790663953,1.629988209161964,0.0018840981254982607,0.8051349898547079,0.4640358549114745,-0.4922074811351903,0.4706445827356972,0.15224630590104793,-0.4665508910207371,0.07397038473038979,2,2,2,1,2,2,1,2,1,1,2,2,2,1,2
2017-06-15 03:21:37.019,-1.4057103883636644,1.6590287337833574,1.5724300466331032,0.04371010406911972,0.7542735847828297,0.3843084713445053,-0.5069069907815889,0.5383174263123741,0.20792626627284508,-0.45202688775795924,0.0044783868483280614,2,2,2,1,2,2,1,2,1,1,2,2,2,1,2
2017-06-15 03:22:14.980,-1.3863702718775794,1.7242628501374728,1.4971139938406524,0.0813941084781042,0.7069779830383502,0.3018573224368171,-0.536905757275382,0.6104258738589246,0.22004268630237825,-0.44848795184779394,-0.07112703619235256,2,2,2,1,2,2,1,2,1,1,2,2,2,1,2
2017-06-15 03:22:52.941,-1.3946671608479178,1.7491424263812556,1.4279384621867206,0.1208600078797416,0.6600250060613695,0.22948075718910624,-0.545420410192234,0.6773128176660291,0.3149904631859999,-0.4176425423313723,-0.14107851126046583,2,2,2,1,2,2,1,2,1,1,2,2,2,1,2
2017-06-15 03:23:30.902,-1.3474125279574265,1.7634438696995263,1.3724275385388212,0.14311545677169854,0.6183890288986992,0.21017501354801005,-0.5515655071908849,0.7490585095394706,0.35180260809265695,-0.3628413512961659,-0.21997202306684221,2,2,2,2,2,2,1,2,1,1,2,2,2,1,2
2017-06-15 03:24:08.863,-0.4554166247408511,1.5477966186221264,0.036950696054292465,1.6446690925086767,2.0738703325321484,0.5675367655672311,-1.6363025566031808,-0.4843272674588387,0.7656096957611375,-0.23325205443941444,-0.50296612567942,2,2,2,2,2,2,1,1,1,1,1,2,2,1,2
2017-06-15 03:24:46.824,-0.46756202363973853,1.5778891664401475,-0.015566835965179382,1.7017977205838393,2.033166970166764,0.44797414766653004,-1.6732700010119954,-0.4297075604600571,0.8065074370620802,-0.28667248539430035,-0.5519840234767558,2,2,2,2,2,2,1,1,1,1,1,2,2,1,2
2017-06-15 03:25:24.785,-0.4237476119134489,1.605036429367245,-0.08982988393431945,1.738515738891659,1.9762468900659202,0.4224858236525358,-1.686582864386886,-0.35798828933501836,0.8208483897356953,-0.25930031599952597,-0.637180079732245,2,2,2,2,2,2,1,1,1,1,1,2,2,1,2
2017-06-15 03:26:02.746,-0.4156850991561807,1.6203375628667982,-0.1416386224292967,1.7881850479398946,1.9281150351706735,0.3970509696056141,-1.7000076955020242,-0.2980261050972596,0.8532388046826176,-0.21881002970157903,-0.7020774222306961,2,2,2,2,2,2,1,1,1,1,1,2,2,1,2
2017-06-15 03:26:40.707,-0.3680298753598562,1.6615508396829122,-0.19216685690405533,1.825756691769422,1.8808990950952453,0.39005284169455595,-1.719388775233299,-0.23795418653825262,0.804468852452197,-0.2056149409421535,-0.7892757750739272,2,2,2,2,2,2,1,1,1,1,1,2,2,1,2
2017-06-15 03:27:18.668,-0.3893782893421084,1.6985551492424493,-0.2464004247627951,1.8964820228138137,1.8246544271250666,0.3324314007122026,-1.7491150438597254,-0.186512956800988,0.7507419086788489,-0.22353878969676688,-0.8852271903817319,2,1,1,1,1,1,1,1,1,1,1,2,2,1,2
2017-06-15 03:27:56.629,-0.054348936257326314,1.5567878619892261,-0.9006430428320424,2.584116691189492,0.9236593992708962,0.4960638921401132,-2.14334212530909,0.5498574931224893,0.3565867540885994,-0.2839160528151693,0.37963516297032934,2,1,1,1,1,1,1,1,1,1,1,2,2,1,2
2017-06-15 03:28:34.590,0.10038992878723801,1.4595736477306622,-1.2637203524115705,2.953375652840462,0.015437865297126952,0.3205967002858275,-1.2818893704578123,-0.37404855087587174,0.3898107899524842,-0.21754964854630077,0.2399676673517309,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2
2017-06-15 03:29:12.551,0.18178606708333028,1.4173976539177953,-1.3376770134830809,3.043251427630112,-0.23126100932978924,0.2798531896071659,-1.0316192730678546,-0.6466658077585254,0.3913870076982462,-0.21952606291549465,0.2173354712383027,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2
2017-06-15 03:29:50.512,0.1692613420391808,1.3985112440235805,-1.3470084232269568,3.0339208555109556,-0.23152408215878142,0.25377817367925837,-1.0331515606180723,-0.6493435736613377,0.3896538907953576,-0.21316681642532698,0.21635264967932372,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2
2017-06-15 03:30:28.473,0.18470702264197753,1.4096304127623092,-1.3278019292277714,3.051312897138339,-0.24512721002321938,0.3165945602757179,-1.0169154728053162,-0.6411294001248243,0.39928361871395884,-0.2583749723268034,0.2127832843587106,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2
2017-06-15 03:31:06.434,0.21075193942743262,1.3634089408916683,-1.3315021822661972,3.0258684363352017,-0.2398285103700479,0.24622233980177524,-1.0262564814900355,-0.6469543813770207,0.37750204781544905,-0.2549758497206918,0.21340355523141627,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2
2017-06-15 03:31:44.395,0.21875747562397094,1.3742325421062485,-1.3269597719702508,3.0317550132731945,-0.24898571332205033,0.2775297397635831,-1.0157533276471868,-0.6387926889454836,0.39178057573364644,-0.25817560317562227,0.20936707455148212,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2
2017-06-15 03:32:22.356,0.2517938136876313,1.3709319776286848,-1.3032834194215601,3.0321694930610454,-0.25155884187881616,0.3121802244416714,-1.0029602133108533,-0.6366718635995438,0.40223241867728077,-0.26809048585857775,0.21578212695754473,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2
2017-06-15 03:33:00.317,0.2702727619110379,1.35498951868272,-1.310750855712938,3.017096418451498,-0.2505352666021409,0.241492521038718,-1.0154490245745682,-0.6448525268665495,0.37552366310099206,-0.29335043537236655,0.21907645477561802,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2
2017-06-15 03:33:38.278,0.26290770967387084,1.3637737701358517,-1.2964277481599873,3.039362885569133,-0.26265650279424163,0.2620709987100032,-1.0063567272448035,-0.633738682023175,0.40655661397996756,-0.29511992956282423,0.2157062620910491,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2
2017-06-15 03:34:16.239,0.30281604965263054,1.350834018998199,-1.3009235201627114,3.0162774358339517,-0.26292712257429557,0.21765378683891068,-1.010340480672752,-0.6356091315612257,0.3827028092337411,-0.31544107847465896,0.2133253496036521,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2
2017-06-15 03:34:54.200,0.2896178521942385,1.3712175002910838,-1.259464988836167,2.9965168637417325,-0.23157091343493022,0.2498165019553482,-0.9814017778701244,-0.6644731773352621,0.4114775241059876,-0.3163791980841417,0.16240206963328152,1,1,1,1,1,1,1,1,1,0,1,2,2,1,2
2017-06-15 03:35:32.161,-0.2774995896065309,1.5129074482614937,-0.3078294880793728,1.9043025061356742,-1.3953799113717735,-0.015598469239345837,-0.15090771889041577,0.3672935092881934,0.13774306435515277,-0.38058001151318677,0.3605009756203824,1,1,1,1,1,1,1,0,1,2,2,2,2,1,2
2017-06-15 03:36:10.122,-0.4806315705086427,1.5629810855320312,0.0008196150313211636,1.5071840090320168,-1.7882881882050843,-0.11012203368369856,0.12172698327984535,0.6929184138337015,0.09515384111898702,-0.3815683890206084,0.42808015191569837,1,1,1,1,1,1,1,2,1,1,2,2,2,1,2
2017-06-15 03:36:48.083,-0.44553410644556324,1.5607446379750547,0.014149284934026285,1.498707194905118,-1.792220456595397,-0.15681227453829602,0.12433400547434048,0.6922317585278854,0.08101599613210599,-0.42941739103327475,0.41684358079946554,1,1,1,1,1,1,1,2,1,1,2,2,2,1,2
2017-06-15 03:37:26.044,-0.43742928137149806,1.5343791795953892,0.007854172028081752,1.4815041739776136,-1.790668513709829,-0.11369579845350487,0.14666575442991847,0.7016919981937937,0.12163467834226435,-0.3413470361650807,0.4039726850817561,1,1,1,1,1,1,1,2,1,1,2,2,2,1,2
2017-06-15 03:38:04.005,-0.3977221822908311,1.5206930322234282,0.00033366443440263627,1.4581848692624706,-1.7965893133477502,-0.14407452845940352,0.16394419518652106,0.727604479625215,0.23424807986232943,-0.3610301361562456,0.4169236286651257,1,1,1,1,1,1,1,2,1,1,2,2,2,1,2
2017-06-15 03:38:41.966,-0.3355901111475157,1.5081382023109509,-0.01428737349509479,1.4180879060354625,-1.7945761086959373,-0.17513566456378535,0.17619665856964326,0.7419751444735433,0.2940399920185868,-0.363719819562924,0.42197282831933414,1,1,1,1,1,1,1,2,1,1,2,2,2,1,2
2017-06-15 03:39:19.927,-0.30641475942471097,1.488688140726286,-0.03546751099158907,1.3926165731431508,-1.7912621215394247,-0.19933611950858562,0.19294352602030274,0.7649406419449328,0.4454897183224332,-0.33920321549499594,0.4528883706393388,1,1,1,1,1,1,1,2,1,1,2,2,2,1,2
2017-06-15 03:39:57.888,-0.315416569944573,1.482314361189476,-0.03657370513226765,1.401737571899756,-1.7921635462122347,-0.22583883721043274,0.19717892192804845,0.7674931116749997,0.4806657117343296,-0.34222985842142756,0.44283511002859655,1,1,1,1,1,1,1,2,1,1,2,2,2,1,2
2017-06-15 03:40:35.849,-0.29115070367622153,1.486008781253669,-0.044594775757200944,1.3862755284814807,-1.7897304392200752,-0.2640023869507646,0.20063063452910615,0.7652976579572448,0.5013102031521828,-0.38419217077869533,0.44213029251433195,1,1,1,1,1,1,1,2,1,1,2,2,2,1,2
2017-06-15 03:41:13.810,-0.2272944015144093,1.4693712616348553,-0.032442026650987,1.3591947173375956,-1.7998107221084765,-0.23652403619225407,0.22982429811109706,0.7951600845459996,0.5773656901920282,-0.3479597599920542,0.4423520479348313,1,1,1,1,1,1,1,2,1,1,2,2,2,1,2
2017-06-15 03:41:51.771,-0.19513536055883565,1.4070737669037858,-0.06951988638399964,1.3204782098472274,-1.7853302655518068,-0.2840464402689875,0.23257491737838287,0.8014112680413013,0.6366171426761625,-0.27226168913361665,0.434946824614741,1,1,1,1,1,1,1,2,1,1,2,2,2,1,2
2017-06-15 03:42:29.732,-0.2018490768623142,1.4462941581045028,-0.06540296578745597,1.3305964233969316,-1.7936903709624228,-0.3172750686206138,0.2423317696797963,0.808562436501753,0.7244182995286059,-0.39099668931376974,0.45718588919671704,1,1,1,1,1,1,1,2,1,1,2,2,2,1,2
2017-06-15 03:43:07.693,-0.20716462138044917,1.4043943741019875,-0.08826839122270791,1.3108490620814364,-1.793305292371178,-0.44650631527127743,0.23258274971372933,0.815107524816331,0.7748656800827466,-0.3887180535413135,0.45973514518544717,1,1,1,1,1,1,1,2,1,1,2,2,2,1,2
2017-06-15 03:43:45.654,-0.15850536705407692,1.4338500998265071,-0.08197579120611331,1.292755624719027,-1.7905400414476094,-0.39338778498086346,0.26040425111429,0.8250356973972873,0.8358919804884706,-0.39185920381509115,0.45156310941660555,1,1,0,1,1,1,1,2,1,1,2,2,2,1,2
2017-06-15 03:44:23.615,-0.4978673681641038,1.3232957830901775,0.5393090047728022,0.6521339016286193,-0.9439832580192622,-0.520808614696703,0.67353783484842,0.14686832076728196,1.3058945573305496,-0.5524125401201644,-0.884405933501341,1,2,2,2,2,2,1,2,1,1,2,2,2,1,2
2017-06-15 03:45:01.576,-0.6221488414329098,0.4976999556387733,0.5989036666691198,0.5676502140341209,-0.916332616132381,-0.17516375344574242,0.7741750830259988,0.10223895060727484,1.3459177885489852,-0.9423245778107929,-0.84109274954713,1,2,2,2,2,2,1,2,1,1,2,2,2,1,2
2017-06-15 03:45:39.537,-0.5662732989025078,0.9193863134843099,0.6330354123892832,0.5227191894006733,-0.832670296273803,-0.3823291896548728,0.7187433830362087,0.032135497952235526,1.3820705403815712,-0.6758772839876093,-0.6891615129540936,1,2,2,2,2,2,1,2,1,1,2,2,2,1,2
2017-06-15 03:46:17.498,-0.5596921468232363,1.1802948846354038,0.6528926198602263,0.4431284464239792,-0.7607592328902266,-0.5559974960951175,0.6776236989066303,-0.042988497158908345,1.359701805847258,-0.4902791166624424,-0.5452293635500993,1,2,2,2,2,2,1,2,1,1,2,2,2,1,2
2017-06-15 03:46:55.459,-0.5846622012105798,1.37549480731022,0.677531465098648,0.396656248884185,-0.684071980940665,-0.7055493497073512,0.6410958846602863,-0.11754742301283538,1.4052757733949974,-0.3945003195125011,-0.41247586344666654,1,2,2,2,2,2,1,2,1,1,2,2,2,1,2
2017-06-15 03:47:33.420,-0.5483393118456238,1.5075664638784085,0.7247366759928182,0.31679550299038967,-0.625343031590061,-0.729467671877803,0.6412383485097369,-0.16687448038687014,1.4350469773372505,-0.224814403507001,-0.2798415653602973,1,2,2,2,2,2,1,2,1,1,2,2,2,1,2
2017-06-15 03:48:11.381,-0.5373872625266385,1.5409508291850276,0.7539869436641047,0.2451707438302767,-0.5633264443252545,-0.7724997897693068,0.6325736231642306,-0.22493845477955132,1.4180159877199578,-0.07945494123450253,-0.19321669893452004,1,2,2,2,2,2,1,2,1,1,2,2,2,1,2
2017-06-15 03:48:49.342,-0.5874064848564087,1.6427489919783098,0.8179348849501653,0.22084725696860977,-0.49806274046771754,-0.8490602382255463,0.6132717898539166,-0.31256631487195446,1.4370208294822735,-0.168970259959342,-0.046800786780705844,1,2,2,2,1,2,1,2,1,1,2,2,2,1,2
2017-06-15 03:49:27.303,-0.7062182786014971,0.9729041349946119,0.8816233415753597,0.1668966065013291,-0.45899203847803693,-0.5357657674088329,0.689416192926936,-0.37610853869539296,1.45281715521776,-0.5278280802703421,0.025236146676065135,1,2,2,2,2,2,1,2,1,1,2,2,2,1,2
2017-06-15 03:50:05.264,-0.7008948349115651,0.9960106720859256,0.9200416209315956,0.09444079077761859,-0.3875667990934469,-0.6502178577660847,0.666474928584187,-0.4478112214687382,1.438329384317952,-0.4599221816135396,0.12698179759208936,1,2,2,2,2,2,1,2,1,1,2,2,2,1,2
2017-06-15 03:50:43.225,-0.6975708029192349,1.3437225163981361,0.9554718332926769,0.06291153022702542,-0.32874544283883506,-0.7855299736889423,0.6297562673794411,-0.5128532117113552,1.4304642491086503,-0.29288496846413814,0.24712070179207896,1,2,2,2,2,2,1,2,1,1,2,2,2,1,2
2017-06-15 03:51:21.186,-0.6938994043892376,1.5480040044474666,0.980764661275595,0.016142673310854366,-0.2661647860424073,-0.863074585379633,0.6037264974445681,-0.5759150087121749,1.4355241446810931,-0.16353652623823767,0.37172037543169634,1,2,2,2,2,2,1,2,1,1,2,2,2,1,2
2017-06-15 03:51:59.147,-0.7236716745225804,1.4736114386198824,1.0493925579802723,-0.034064800675817734,-0.19920529151665667,-0.7957557218184989,0.6194082985107066,-0.651859954097111,1.452350599140591,-0.19579139753223945,0.48681559352359316,1,2,2,2,1,2,1,2,1,1,2,2,2,1,2
2017-06-15 03:52:37.108,-0.8590505202815759,0.6620654501127453,1.116377905763673,-0.09362513320960747,-0.1787161364426232,-0.5075881017458667,0.699498605508275,-0.7113854165534119,1.4017848957771923,-0.6699294044268155,0.5083049373418013,1,2,2,2,2,2,1,2,1,1,2,2,2,1,2
2017-06-15 03:53:15.069,-0.8244748269106802,1.1755569911930923,1.1647209651201929,-0.12258460705506641,-0.10204088246988678,-0.6995851672218396,0.642886056586585,-0.7882608113037358,1.3942785097474304,-0.38684948197128377,0.6579219607657251,1,2,2,2,2,2,1,2,1,1,2,2,2,1,2
2017-06-15 03:53:53.030,-0.8029790475333464,1.443460563616504,1.1899792205029607,-0.19664114325237397,-0.021688460703641423,-0.8143806542224156,0.6115462706390221,-0.8622429795432394,1.387140895498637,-0.129671755157508,0.787927454155764,1,2,2,2,2,2,1,2,1,1,2,2,2,1,2
2017-06-15 03:54:30.991,-0.8298751992007798,1.6131470843996336,1.2397256443588973,-0.22816239957130835,0.038767711068078824,-0.882420041610652,0.5922344503217511,-0.9383555920762893,1.3882941798528852,-0.13117442397852613,0.9146873577572303,1,2,2,2,1,2,1,2,1,1,2,2,2,1,2
2017-06-15 03:55:08.952,-0.9461237199850022,0.8641911917168982,1.3218105230884372,-0.28611236506336557,0.07482216047104882,-0.5394361388420447,0.6770889574157595,-1.0038210915554253,1.3437628474300078,-0.4859619942359923,0.9430139442817023,1,2,2,2,2,2,1,2,1,1,2,2,2,1,2
2017-06-15 03:55:46.913,-1.1030013247113224,1.3138437596796675,1.6673433779846718,-0.6231497764569688,1.115066834012731,-0.45491516360614503,-0.4538594755964892,0.2794399022741796,1.328293673178858,-0.436685409752828,0.9780626837738644,2,2,2,2,2,2,1,2,1,1,2,2,2,1,2
2017-06-15 03:56:24.874,-1.0467853346739806,1.5775097292102167,1.6088757967184333,-0.6044716112204526,1.0883689063560018,-0.65537534851956,-0.511771842252549,0.33960174739409676,1.2700974295005911,-0.19573984073718675,0.8893555638382995,2,2,2,2,2,2,1,2,1,1,2,2,2,1,2
2017-06-15 03:57:02.835,-1.062074000890465,1.5399629397044992,1.5779442176036433,-0.5343510735670619,1.0421429391432284,-0.5997115899630395,-0.5199552829166193,0.4043960676193058,1.2702833089882148,-0.3962665442460517,0.80456340833259,2,2,2,2,1,2,1,2,1,1,2,2,2,1,2
2017-06-15 03:57:40.796,-1.1403678542526285,0.963416430772295,1.5636144230921523,-0.4889837402362916,0.9746178229404822,-0.38328524813382925,-0.4654905072737256,0.46388510905863,1.2448014893847894,-0.66675678746909,0.6620648515491466,2,2,2,2,2,2,1,2,1,1,2,2,2,1,2
2017-06-15 03:58:18.757,-1.0570329076625085,1.4037842749314389,1.4937811594150803,-0.4690730481686902,0.949059160008742,-0.5916389784421262,-0.5230929845337703,0.5054350889228347,1.1957749440180752,-0.3382501472402101,0.6074607416740245,2,2,2,2,2,2,1,2,1,1,2,2,2,1,2
2017-06-15 03:58:56.718,-1.0245727618278737,1.7112295509677293,1.448281414515122,-0.4068826184591328,0.9200914057417339,-0.689442836786296,-0.5674581658621349,0.5514017774334364,1.1707536787991017,-0.22890684017499097,0.5478377449407128,2,2,2,2,1,2,1,2,1,1,2,2,2,1,2
2017-06-15 03:59:34.679,-1.1025569976881175,1.1162100238998165,1.4375898900775517,-0.3492163255009087,0.8378276003353652,-0.43105237905096255,-0.5012179109438049,0.6145612790624192,1.1423482755937566,-0.5755733474932363,0.3975097774524958,2,2,2,2,2,2,1,2,1,1,2,2,2,1,2
2017-06-15 04:00:12.640,-1.085677571582358,1.2176008228288548,1.3920073451294555,-0.307377077894921,0.8018874340635167,-0.4543660273654044,-0.5317947205543174,0.6874457935053451,1.096654186758312,-0.4879836296458787,0.3040315602311582,2,2,2,2,2,2,1,2,1,1,2,2,2,1,2
2017-06-15 04:00:50.601,-1.013298065544899,1.6640767113835706,1.329627763564645,-0.23618219398787813,0.7487017969244449,-0.611796944513858,-0.5714375665316975,0.7306609348245761,1.0715192397660749,-0.2762659472440241,0.2282192941941083,2,2,2,2,2,2,1,2,1,1,2,2,2,1,2
2017-06-15 04:01:28.562,-1.0230586920079292,1.5006882186857546,1.291847657101664,-0.20454364079971563,0.6964051544793864,-0.5216191066336053,-0.5546858615939492,0.7865100265660647,1.0249193851291083,-0.2876609308400231,0.11306560531174562,2,2,2,2,2,2,1,2,1,1,2,2,2,1,2
2017-06-15 04:02:06.523,-1.1088598902057831,1.1063186489196495,1.2845355670591627,-0.11444722236462226,0.6251482906244229,-0.3397606155946307,-0.5183335641418695,0.8388101654774409,0.9988403479396202,-0.6581907585972128,-0.01479932117118915,2,2,2,2,2,2,1,2,1,1,2,2,2,1,2
2017-06-15 04:02:44.484,-1.03724701601293,1.6031819165911623,1.2084012472803034,-0.06089350994582537,0.5872165843957535,-0.5029215763335508,-0.5731041164322059,0.9018165656166923,0.9797526892025099,-0.30862700823359257,-0.08781055207438068,2,2,2,2,2,2,1,2,1,1,2,2,2,1,2
2017-06-15 04:03:22.445,-1.0042640427006697,1.7138700689368975,1.159694000847593,-0.024494383372310784,0.5413676558632342,-0.5891922356461972,-0.5990823919355424,0.9445478129981937,0.9027712860342243,-0.2545960052663294,-0.18192658880266444,2,2,2,2,1,2,1,2,1,1,2,2,2,1,2
2017-06-15 04:04:00.406,-1.1076986533483844,0.9625000913780388,1.158529698723675,0.03886199837255551,0.45592946530296524,-0.19391333359235,-0.5031019181716259,1.012820399899603,0.8911095629427526,-0.7001905749011998,-0.3531528723399765,2,2,2,2,2,2,1,2,1,1,2,2,2,1,2
2017-06-15 04:04:38.367,-1.0139696376003247,1.473875757658174,1.1091805809038353,0.07433169397845611,0.43009301725476295,-0.3483449852689529,-0.5511877865080067,1.0494476006781834,0.8487433128607693,-0.32884733186423243,-0.3894146240982923,2,2,2,2,2,2,1,2,1,1,2,2,2,1,2
2017-06-15 04:05:16.328,-1.0018978788002275,1.8277281781733201,1.06143282340692,0.1557343292412058,0.38963301476511214,-0.5728999605151865,-0.6179641835207328,1.093006839544959,0.7878295147670447,-0.2103380859349483,-0.47609772292800034,2,2,2,2,1,2,1,2,1,1,2,2,2,1,2
2017-06-15 04:05:54.289,-0.2681522565509008,0.9333383406608281,-0.1931050882637665,1.6346980595304086,1.7869361359664035,0.11666211168108798,-1.595808314883747,-0.1321674979109776,1.081230029448999,-0.5221794517585281,-0.8379977683013562,2,2,2,2,2,2,0,1,0,1,1,2,2,1,2
2017-06-15 04:06:32.250,-0.1846525679519052,1.1094635457209188,-2.060476287834794,4.682846212494656,7.234323830928803,-1.1672238871482343,5.766658471658896,3.3330902942871807,-0.5765961080931777,-0.5634022595691455,0.4760000976548011,2,2,2,2,2,2,2,1,2,1,1,2,2,1,2
2017-06-15 04:07:10.211,-0.26726287985498953,1.591242482846517,-0.16717981117350933,1.642632466958833,1.57586810302411,-0.12880238360728255,-1.5906327808699965,0.07059248272253182,0.9333804476143001,-0.25034589197985996,-0.9445551752350528,2,2,2,2,2,2,1,1,2,2,1,2,2,1,2
2017-06-15 04:07:48.172,-0.8007783832149022,1.594731690900412,0.6005573050467922,0.7522728661717071,0.5709673017351758,-0.3181274728017811,-0.8846275717602157,0.9821371463887304,0.7135101534175734,-0.34971025044852116,-0.9113090456556491,2,2,2,2,1,2,1,1,1,2,2,2,2,1,2
2017-06-15 04:08:26.133,-0.9263336833093723,1.0782218972423636,0.7371626867051891,0.6129444884720319,0.12012266613729129,-0.08118774281401363,-0.49820915758737533,1.069577684402351,0.6829074450143562,-0.6790693426142994,-1.0011228365204778,1,2,2,2,2,2,1,2,1,1,2,2,2,1,2
2017-06-15 04:09:04.094,-0.8026423440271708,1.5625947076564852,0.5460539683467407,0.7560954739471197,-0.8537236468825582,-0.5147254704829065,0.4890519725158422,-0.022173919997571734,0.6891350714406805,-0.2593420147996561,-0.8220051362153686,1,2,2,2,2,2,1,2,1,1,2,2,2,1,2
2017-06-15 04:09:42.055,-0.8071010964149283,1.819455242288834,0.6102937764371558,0.7131123992459777,-0.7812434259521176,-0.5720080516409408,0.47001410146272915,-0.09884351531265562,0.6836948739609776,-0.06072034753321587,-0.6863986003102962,1,2,2,2,1,2,1,2,1,1,2,2,2,1,2
2017-06-15 04:10:20.016,-1.081947343745638,1.1424818553019922,0.8173067515968365,0.7863411717088745,-0.7537172171823983,-0.09747233355514541,0.5239303070602572,-0.3003319355890133,0.012023342998377706,-0.5680508361713605,-0.7983299600603062,1,2,2,1,2,2,1,2,1,1,2,2,2,1,2
2017-06-15 04:10:57.977,-1.1641006926561128,1.6995563364463564,0.9606830434625432,0.8393228982251137,-0.6853765361590108,-0.21303577676069688,0.44534907074160224,-0.4700962277296168,-0.44915390873110456,-0.35248262265720776,-0.7417954489679905,1,2,2,1,2,2,1,2,1,1,2,2,2,1,2
2017-06-15 04:11:35.938,-1.1154636644631384,2.0598507519492,0.9832633089633547,0.7876633307953808,-0.605910052014214,-0.3148582977901615,0.4219335635078615,-0.5171440649418242,-0.2813391664523837,-0.10621431564198303,-0.5639019904791065,1,2,2,1,1,2,1,2,1,1,2,2,2,1,2
2017-06-15 04:12:13.899,-1.2463763649576336,1.3122048181203918,1.0747009704165094,0.7402510050206444,-0.578806098993548,0.0439453880902292,0.5131268582421327,-0.5835740306815578,-0.32758487470834863,-0.5437775515363684,-0.5335265462826606,1,2,2,1,2,2,1,2,1,1,2,2,2,1,2
2017-06-15 04:12:51.860,-1.1754261783353113,1.633485127071574,1.1159852773815935,0.6684433056234924,-0.5019305784325341,-0.05534497460212341,0.48393732245435367,-0.6451576226540531,-0.3534828269852188,-0.1750510551250234,-0.41903175330485,1,2,2,1,2,2,1,2,1,1,2,2,2,1,2
2017-06-15 04:13:29.821,-1.194474525122033,2.1029056929443146,1.1680437505276409,0.6461743969880589,-0.43308589004502307,-0.22370749890872577,0.43215470136020073,-0.735982864392805,-0.4128503317417557,0.014065546795111128,-0.27747854457088844,1,2,2,1,1,2,1,2,1,1,2,2,2,1,2
2017-06-15 04:14:07.782,-1.3103997206563733,1.5206919039027444,1.28142457207262,0.6293603593158776,-0.406243868654191,0.12631818721391322,0.5126041786028963,-0.8062771236324817,-0.45064949446678615,-0.39939967661188,-0.20959487470417737,1,2,2,1,2,2,1,2,1,1,2,2,2,1,2
2017-06-15 04:14:45.743,-1.3059776989241378,1.6373582189127511,1.3233185383797812,0.5869031135330862,-0.3371539619805963,0.15291082715449358,0.5049660282370293,-0.8835625689370273,-0.4915125600461916,-0.26682192501729385,-0.11202063359993483,1,2,2,1,2,2,1,2,1,1,2,2,2,1,2
2017-06-15 04:15:23.704,-1.3182409462119464,2.1283471850876827,1.3554804425410478,0.5592629124282669,-0.26618298098038723,-0.0776389166530942,0.4423554836417041,-0.9626087139017122,-0.5161038239311503,-0.003212357400603494,0.02505234227865366,1,2,2,1,1,2,1,2,1,1,2,2,2,1,2
2017-06-15 04:16:01.665,-1.3975445342440942,1.5907062492598136,1.4484927110921704,0.5058636324042257,-0.22768567233680015,0.22756358686042896,0.5173376795583088,-1.026312560027309,-0.5514676733438368,-0.28656657941816077,0.07701652862347538,1,2,2,1,2,2,1,2,1,1,2,2,2,1,2
2017-06-15 04:16:39.626,-1.4229874121296666,1.5499866409096743,1.490447217799582,0.44365599912215115,-0.16806571094883863,0.2723408997747899,0.5259356879370259,-1.0922950682842474,-0.5714360574557007,-0.2020277228352571,0.1676729301410712,1,2,2,1,2,2,1,2,1,1,2,2,2,1,2
2017-06-15 04:17:17.587,-1.373624395725985,2.1523992374771517,1.5408870258344103,0.41465862215518456,-0.08513088981042731,0.04473557794966441,0.45879455234475675,-1.181095012804096,-0.6016507373334308,0.043502563014550744,0.3276791008257277,1,2,2,1,1,2,1,2,1,1,2,2,2,1,2
2017-06-15 04:17:55.548,-1.457424645980463,1.6963610511047502,1.5932591262697455,0.3663143058971187,-0.03798009941096282,0.2549539664625863,0.509335488456433,-1.2482393490995354,-0.5954822689028729,-0.1982223473304064,0.3931947674538979,1,2,2,1,2,2,1,2,1,1,2,2,2,1,2
2017-06-15 04:18:33.509,-1.5441887092136104,1.6082876211958406,1.668856020134108,0.3338595841346261,0.015346289639998964,0.34876363572474756,0.5356373668808545,-1.3259631460226795,-0.5648454265338221,-0.37955200124855737,0.5088055915311136,1,2,2,1,2,2,1,2,1,1,2,2,2,1,2
2017-06-15 04:19:11.470,-1.4675901269471252,2.0874847736973483,1.691275872564432,0.26367072902939603,0.08514016577898707,0.16887256953062516,0.48477372027220345,-1.382100759443635,-0.6173529200819378,0.08575141301942474,0.6271387008161231,1,2,2,1,1,2,1,2,1,1,2,2,2,1,2
